Credits,Player Type,Player Name,Team_x,Unnamed: 0,MatchID,Stadium,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
8.5,ALL,Mehidy Hasan Miraz,BAN,32882,4499.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,7.6,76,60,1,0,0,0,0,0,0,10,0,22
8.5,ALL,Mehidy Hasan Miraz,BAN,32894,4499.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,34297,4525.0,"Shere Bangla National Stadium, Mirpur",7,20,1,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
8.5,ALL,Mehidy Hasan Miraz,BAN,34319,4525.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,3.5,35,60,2,0,0,0,0,0,0,10,0,53
8.5,ALL,Mehidy Hasan Miraz,BAN,34346,4528.0,"Shere Bangla National Stadium, Mirpur",7,14,1,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,34354,4528.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,7.064516129032258,73,62,2,0,0,0,4,0,0,10,0,47
8.5,ALL,Mehidy Hasan Miraz,BAN,34378,4531.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,6,1,16.666666666666664,0.0,0,0,0,0,0,0,0,1,0,0,0,2
8.5,ALL,Mehidy Hasan Miraz,BAN,34403,4531.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,5.63265306122449,46,49,1,0,0,0,1,0,0,8,0,26
8.5,ALL,Mehidy Hasan Miraz,BAN,34412,4531.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,34488,4547.0,Sylhet International Cricket Stadium,0,0,0,0.0,3.0,3,6,0,0,0,0,0,0,0,1,0,-3
8.5,ALL,Mehidy Hasan Miraz,BAN,35363,4576.0,"County Ground, Chelmsford",11,37,1,29.72972972972973,0.0,0,0,0,0,0,0,0,4,0,0,0,9
8.5,ALL,Mehidy Hasan Miraz,BAN,35386,4576.0,"County Ground, Chelmsford",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,35401,4577.0,"County Ground, Chelmsford",7,14,1,50.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6
8.5,ALL,Mehidy Hasan Miraz,BAN,35409,4577.0,"County Ground, Chelmsford",0,0,0,0.0,6.5,13,12,0,0,0,0,0,0,0,2,0,-1
8.5,ALL,Mehidy Hasan Miraz,BAN,35417,4577.0,"County Ground, Chelmsford",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,35934,4578.0,"County Ground, Chelmsford",25,41,1,60.97560975609756,0.0,0,0,0,0,0,0,0,3,0,0,0,26
8.5,ALL,Mehidy Hasan Miraz,BAN,35960,4578.0,"County Ground, Chelmsford",0,0,0,0.0,3.8,38,60,1,0,0,0,0,0,0,10,0,28
8.5,ALL,Mehidy Hasan Miraz,BAN,39083,4664.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4,7,1,57.14285714285714,0.0,0,0,0,0,0,0,0,1,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,39095,4664.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,0,0,0.0,9.166666666666666,55,36,0,0,0,0,0,0,0,6,0,-3
8.5,ALL,Mehidy Hasan Miraz,BAN,39190,4668.0,"MA Chidambaram Stadium, Chepauk, Chennai",14,48,1,29.166666666666668,0.0,0,0,0,0,0,0,0,4,0,0,0,12
8.5,ALL,Mehidy Hasan Miraz,BAN,39216,4668.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,0,0,0.0,6.327272727272726,58,55,0,0,0,0,1,0,0,9,0,-1
8.5,ALL,Mehidy Hasan Miraz,BAN,39334,4674.0,"Maharashtra Cricket Association Stadium, Pune",3,13,1,23.07692307692308,0.0,0,0,0,0,0,0,0,0,0,0,0,-3
8.5,ALL,Mehidy Hasan Miraz,BAN,39357,4674.0,"Maharashtra Cricket Association Stadium, Pune",0,0,0,0.0,4.6229508196721305,47,61,2,0,0,0,1,0,0,10,0,53
8.5,ALL,Mehidy Hasan Miraz,BAN,39539,4680.0,"Wankhede Stadium, Mumbai",7,20,1,35.0,0.0,0,0,0,0,0,0,0,1,0,0,0,2
8.5,ALL,Mehidy Hasan Miraz,BAN,39545,4680.0,"Wankhede Stadium, Mumbai",0,0,0,0.0,4.714285714285714,44,56,1,0,0,0,2,0,0,9,0,28
8.5,ALL,Mehidy Hasan Miraz,BAN,39739,4685.0,"Eden Gardens, Kolkata",9,40,1,22.5,0.0,0,0,0,0,0,0,0,5,1,0,0,10
8.5,ALL,Mehidy Hasan Miraz,BAN,39750,4685.0,"Eden Gardens, Kolkata",0,0,0,0.0,4.25,17,24,0,0,0,0,0,0,0,4,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,39763,4685.0,"Eden Gardens, Kolkata",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.5,ALL,Mehidy Hasan Miraz,BAN,39815,4688.0,"Eden Gardens, Kolkata",15,30,1,50.0,0.0,0,0,0,0,0,0,0,1,1,0,0,14
8.5,ALL,Mehidy Hasan Miraz,BAN,39831,4688.0,"Eden Gardens, Kolkata",0,0,0,0.0,6.666666666666667,60,54,3,0,0,0,0,0,0,9,0,78
8.5,ALL,Mehidy Hasan Miraz,BAN,40044,4695.0,"Arun Jaitley Stadium, Delhi",3,7,1,42.85714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,40050,4695.0,"Arun Jaitley Stadium, Delhi",0,0,0,0.0,4.9,49,60,1,0,0,0,0,0,0,10,0,28
8.5,ALL,Mehidy Hasan Miraz,BAN,40153,4700.0,"Maharashtra Cricket Association Stadium, Pune",13,21,1,61.90476190476191,0.0,0,0,0,0,0,0,0,4,0,0,0,15
8.5,ALL,Mehidy Hasan Miraz,BAN,40171,4700.0,"Maharashtra Cricket Association Stadium, Pune",0,0,0,0.0,7.833333333333334,47,36,0,0,0,0,0,0,0,6,0,-3
8.5,ALL,Mehidy Hasan Miraz,BAN,40995,4714.0,"Saxton Oval, Nelson",19,26,1,73.07692307692307,0.0,0,0,0,0,0,0,0,0,0,0,0,19
8.5,ALL,Mehidy Hasan Miraz,BAN,41014,4714.0,"Saxton Oval, Nelson",0,0,0,0.0,4.451612903225806,46,62,0,0,0,0,3,0,0,10,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,41043,4717.0,"McLean Park, Napier",0,0,0,0.0,3.0,3,6,0,0,0,0,0,0,0,1,0,-3
8.5,ALL,Mehidy Hasan Miraz,BAN,41052,4717.0,"McLean Park, Napier",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.5,ALL,Mehidy Hasan Miraz,BAN,41098,4629.0,Pallekele International Cricket Stadium,5,11,1,45.45454545454545,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
8.5,ALL,Mehidy Hasan Miraz,BAN,41120,4629.0,Pallekele International Cricket Stadium,0,0,0,0.0,5.2,26,30,0,0,0,0,0,0,0,5,0,1
8.5,ALL,Mehidy Hasan Miraz,BAN,41183,4634.0,"Gaddafi Stadium, Lahore",0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,ALL,Mehidy Hasan Miraz,BAN,41208,4634.0,"Gaddafi Stadium, Lahore",0,0,0,0.0,5.2,52,60,1,0,0,0,1,0,0,10,0,26
8.5,ALL,Mehidy Hasan Miraz,BAN,41226,4637.0,"R Premadasa Stadium, Colombo",12,29,1,41.37931034482759,0.0,0,0,0,0,0,0,0,4,0,0,0,10
8.5,ALL,Mehidy Hasan Miraz,BAN,41241,4637.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,4.666666666666667,14,18,0,0,0,0,0,0,0,3,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,41373,4645.0,"R Premadasa Stadium, Colombo",9,28,1,32.142857142857146,0.0,0,0,0,0,0,0,0,1,0,0,0,4
8.5,ALL,Mehidy Hasan Miraz,BAN,41401,4645.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,5.8,29,30,1,0,0,0,0,0,0,5,0,26
8.5,ALL,Mehidy Hasan Miraz,BAN,41408,4645.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,42470,4711.0,"University Oval, Dunedin",12,21,0,57.14285714285714,0.0,0,0,0,0,0,0,0,1,2,0,0,13
8.5,ALL,Mehidy Hasan Miraz,BAN,42477,4711.0,"University Oval, Dunedin",0,0,0,0.0,10.6,53,30,2,0,0,0,0,0,0,5,0,41
8.5,ALL,Mehidy Hasan Miraz,BAN,42488,4711.0,"University Oval, Dunedin",0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,42827,4743.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,3.245901639344263,33,61,1,0,0,0,1,0,0,10,0,28
8.5,ALL,Mehidy Hasan Miraz,BAN,42849,4744.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",8,18,1,44.44444444444444,0.0,0,0,0,0,0,0,0,1,0,0,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,42871,4744.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,5.8,58,60,1,0,0,0,0,0,0,10,0,26
8.5,ALL,Mehidy Hasan Miraz,BAN,42881,4744.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,42900,4745.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",13,43,1,30.23255813953488,0.0,0,0,0,0,0,0,0,3,0,0,0,10
8.5,ALL,Mehidy Hasan Miraz,BAN,42906,4745.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,3.8,38,60,2,0,0,0,0,0,0,10,0,53
8.5,ALL,Mehidy Hasan Miraz,BAN,45130,4813.0,"Warner Park, Basseterre, St Kitts",44,105,1,41.90476190476191,0.0,0,0,0,0,0,0,0,6,1,0,0,46
8.5,ALL,Mehidy Hasan Miraz,BAN,45152,4813.0,"Warner Park, Basseterre, St Kitts",0,0,0,0.0,6.763636363636364,62,55,1,0,0,0,1,0,0,9,0,24
8.5,ALL,Mehidy Hasan Miraz,BAN,45159,4813.0,"Warner Park, Basseterre, St Kitts",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.5,ALL,Mehidy Hasan Miraz,BAN,45165,4814.0,"Warner Park, Basseterre, St Kitts",1,6,1,16.666666666666664,0.0,0,0,0,0,0,0,0,0,0,0,0,1
8.5,ALL,Mehidy Hasan Miraz,BAN,45186,4814.0,"Warner Park, Basseterre, St Kitts",0,0,0,0.0,4.800000000000001,24,30,0,0,0,0,0,0,0,5,0,3
8.5,ALL,Mehidy Hasan Miraz,BAN,45198,4815.0,"Warner Park, Basseterre, St Kitts",33,74,1,44.5945945945946,0.0,0,0,0,0,0,0,0,8,2,0,0,39
8.5,ALL,Mehidy Hasan Miraz,BAN,45218,4815.0,"Warner Park, Basseterre, St Kitts",0,0,0,0.0,6.8,68,60,0,0,0,0,1,0,0,10,0,-1
8.5,ALL,Mehidy Hasan Miraz,BAN,45226,4815.0,"Warner Park, Basseterre, St Kitts",0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,481,3814.0,Hagley Oval,30,51,1,58.82352941176471,0.0,0,0,0,0,0,0,0,3,0,0,0,29
8.0,WK,Mushfiqur Rahim,BAN,499,3814.0,Hagley Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,852,3875.0,Kennington Oval,47,74,1,63.51351351351351,0.0,0,0,0,0,0,0,0,8,0,0,0,53
8.0,WK,Mushfiqur Rahim,BAN,993,3879.0,Kennington Oval,9,20,1,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
8.0,WK,Mushfiqur Rahim,BAN,1139,3883.0,Sophia Gardens,6,38,1,15.789473684210526,0.0,0,0,0,0,0,0,0,2,0,0,0,2
8.0,WK,Mushfiqur Rahim,BAN,1160,3883.0,Sophia Gardens,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,9
8.0,WK,Mushfiqur Rahim,BAN,1313,3891.0,Edgbaston,45,86,1,52.32558139534884,0.0,0,0,0,0,0,0,0,4,0,0,0,45
8.0,WK,Mushfiqur Rahim,BAN,1706,3791.0,Shere Bangla National Stadium,8,13,1,61.53846153846154,0.0,0,0,0,0,0,0,0,1,0,0,0,7
8.0,WK,Mushfiqur Rahim,BAN,1740,3793.0,Shere Bangla National Stadium,9,23,1,39.130434782608695,0.0,0,0,0,0,0,0,0,3,0,0,0,6
8.0,WK,Mushfiqur Rahim,BAN,1773,3793.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,1780,3794.0,Zahur Ahmed Chowdhury Stadium,45,66,0,68.18181818181817,0.0,0,0,0,0,0,0,0,4,1,0,0,49
8.0,WK,Mushfiqur Rahim,BAN,1809,3794.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,2248,3866.0,Malahide,1,18,1,5.555555555555555,0.0,0,0,0,0,0,0,0,3,0,0,0,-2
8.0,WK,Mushfiqur Rahim,BAN,2304,3868.0,Clontarf Cricket Club Ground,33,68,1,48.52941176470589,0.0,0,0,0,0,0,0,0,4,1,0,0,33
8.0,WK,Mushfiqur Rahim,BAN,2339,3868.0,Clontarf Cricket Club Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,2355,3869.0,Malahide,3,7,0,42.85714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,3
8.0,WK,Mushfiqur Rahim,BAN,2372,3869.0,Malahide,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
8.0,WK,Mushfiqur Rahim,BAN,2428,3871.0,Clontarf Cricket Club Ground,27,45,0,60.0,0.0,0,0,0,0,0,0,0,3,1,0,0,28
8.0,WK,Mushfiqur Rahim,BAN,2446,3871.0,Clontarf Cricket Club Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,4337,3923.0,Diamond Oval,54,117,0,46.15384615384615,0.0,0,0,0,0,0,0,0,11,2,0,0,67
8.0,WK,Mushfiqur Rahim,BAN,4372,3925.0,Boland Park,38,71,1,53.52112676056338,0.0,0,0,0,0,0,0,0,4,1,0,0,40
8.0,WK,Mushfiqur Rahim,BAN,4392,3925.0,Boland Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,4411,3929.0,Buffalo Park,4,23,1,17.391304347826086,0.0,0,0,0,0,0,0,0,1,0,0,0,-1
8.0,WK,Mushfiqur Rahim,BAN,4433,3929.0,Buffalo Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,4729,3855.0,Rangiri Dambulla International Stadium,1,2,1,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
8.0,WK,Mushfiqur Rahim,BAN,4785,3856.0,Rangiri Dambulla International Stadium,0,0,0,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,21
8.0,WK,Mushfiqur Rahim,BAN,4803,3858.0,Sinhalese Sports Club Ground,0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4827,3858.0,Sinhalese Sports Club Ground,0,0,0,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,21
8.0,WK,Mushfiqur Rahim,BAN,8838,3952.0,"Shere Bangla National Stadium, Mirpur",4,24,0,16.666666666666664,0.0,0,0,0,0,0,0,0,1,1,0,0,1
8.0,WK,Mushfiqur Rahim,BAN,8850,3952.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,0,0,0,25
8.0,WK,Mushfiqur Rahim,BAN,8898,3959.0,"Shere Bangla National Stadium, Mirpur",40,52,1,76.92307692307693,0.0,0,0,0,0,0,0,0,4,1,0,0,46
8.0,WK,Mushfiqur Rahim,BAN,8933,3959.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,8970,3964.0,"Shere Bangla National Stadium, Mirpur",12,25,1,48.0,0.0,0,0,0,0,0,0,0,0,1,0,0,8
8.0,WK,Mushfiqur Rahim,BAN,9008,3965.0,"Shere Bangla National Stadium, Mirpur",22,58,1,37.93103448275862,0.0,0,0,0,0,0,0,0,1,0,0,0,17
8.0,WK,Mushfiqur Rahim,BAN,9047,3967.0,"Shere Bangla National Stadium, Mirpur",18,40,1,45.0,0.0,0,0,0,0,0,0,0,1,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,11462,4147.0,Kennington Oval,46,81,1,56.79012345679012,0.0,0,0,0,0,0,0,0,8,0,0,0,50
8.0,WK,Mushfiqur Rahim,BAN,11574,4151.0,Kennington Oval,11,36,1,30.55555555555556,0.0,0,0,0,0,0,0,0,2,0,0,0,7
8.0,WK,Mushfiqur Rahim,BAN,11612,4151.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,11668,4153.0,Sophia Gardens,36,50,1,72.0,0.0,0,0,0,0,0,0,0,2,0,0,0,38
8.0,WK,Mushfiqur Rahim,BAN,11903,4162.0,The Cooper Associates County Ground,1,5,1,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
8.0,WK,Mushfiqur Rahim,BAN,11917,4162.0,The Cooper Associates County Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,11967,4166.0,Trent Bridge,60,100,0,60.0,0.0,0,0,0,0,0,0,0,9,1,0,0,71
8.0,WK,Mushfiqur Rahim,BAN,11986,4166.0,Trent Bridge,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,12382,4182.0,Edgbaston,12,23,1,52.17391304347826,0.0,0,0,0,0,0,0,0,3,0,0,0,11
8.0,WK,Mushfiqur Rahim,BAN,12403,4182.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,12465,4186.0,Lord's,8,19,1,42.10526315789473,0.0,0,0,0,0,0,0,0,2,0,0,0,4
8.0,WK,Mushfiqur Rahim,BAN,12489,4186.0,Lord's,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13055,4022.0,Providence Stadium,6,12,1,50.0,0.0,0,0,0,0,0,0,0,3,2,0,0,9
8.0,WK,Mushfiqur Rahim,BAN,13085,4022.0,Providence Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,13102,4023.0,Providence Stadium,42,68,1,61.76470588235294,0.0,0,0,0,0,0,0,0,5,1,0,0,47
8.0,WK,Mushfiqur Rahim,BAN,13120,4023.0,Providence Stadium,0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,0,0,0,25
8.0,WK,Mushfiqur Rahim,BAN,13128,4024.0,"Warner Park, Basseterre",6,14,1,42.85714285714285,0.0,0,0,0,0,0,0,0,0,1,0,0,2
8.0,WK,Mushfiqur Rahim,BAN,13158,4024.0,"Warner Park, Basseterre",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13327,4036.0,Dubai International Cricket Stadium,76,151,1,50.331125827814574,0.0,0,0,0,0,0,0,0,11,4,0,0,95
8.0,WK,Mushfiqur Rahim,BAN,13475,4042.0,Dubai International Cricket Stadium,17,45,1,37.77777777777778,0.0,0,0,0,0,0,0,0,1,0,0,0,12
8.0,WK,Mushfiqur Rahim,BAN,13503,4042.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13534,4047.0,Sheikh Zayed Stadium,63,117,1,53.84615384615385,0.0,0,0,0,0,0,0,0,9,0,0,0,72
8.0,WK,Mushfiqur Rahim,BAN,13568,4047.0,Sheikh Zayed Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13575,4048.0,Dubai International Cricket Stadium,1,9,1,11.11111111111111,0.0,0,0,0,0,0,0,0,1,0,0,0,2
8.0,WK,Mushfiqur Rahim,BAN,13608,4048.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,33
8.0,WK,Mushfiqur Rahim,BAN,13624,4071.0,"Shere Bangla National Stadium, Mirpur",35,76,0,46.05263157894737,0.0,0,0,0,0,0,0,0,5,0,0,0,34
8.0,WK,Mushfiqur Rahim,BAN,13649,4072.0,"Shere Bangla National Stadium, Mirpur",42,82,1,51.21951219512195,0.0,0,0,0,0,0,0,0,5,0,0,0,43
8.0,WK,Mushfiqur Rahim,BAN,13679,4072.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13697,4073.0,Sylhet International Cricket Stadium,2,14,0,14.285714285714285,0.0,0,0,0,0,0,0,0,2,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,13712,4073.0,Sylhet International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13718,4057.0,"Shere Bangla National Stadium, Mirpur",11,20,1,55.00000000000001,0.0,0,0,0,0,0,0,0,1,0,0,0,8
8.0,WK,Mushfiqur Rahim,BAN,13753,4057.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,13766,4060.0,Zahur Ahmed Chowdhury Stadium,26,54,0,48.14814814814815,0.0,0,0,0,0,0,0,0,2,1,0,0,24
8.0,WK,Mushfiqur Rahim,BAN,13781,4060.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
8.0,WK,Mushfiqur Rahim,BAN,13798,4061.0,Zahur Ahmed Chowdhury Stadium,18,40,0,45.0,0.0,0,0,0,0,0,0,0,1,1,0,0,15
8.0,WK,Mushfiqur Rahim,BAN,13814,4061.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,14112,4093.0,McLean Park,1,14,1,7.142857142857142,0.0,0,0,0,0,0,0,0,1,0,0,0,-4
8.0,WK,Mushfiqur Rahim,BAN,14144,4094.0,Hagley Oval,16,37,1,43.24324324324324,0.0,0,0,0,0,0,0,0,2,0,0,0,12
8.0,WK,Mushfiqur Rahim,BAN,14186,4095.0,University Oval,5,28,1,17.857142857142858,0.0,0,0,0,0,0,0,0,3,0,0,0,2
8.0,WK,Mushfiqur Rahim,BAN,15669,4129.0,Castle Avenue,12,30,0,40.0,0.0,0,0,0,0,0,0,0,2,2,0,0,12
8.0,WK,Mushfiqur Rahim,BAN,15682,4129.0,Castle Avenue,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,15738,4134.0,"The Village, Malahide",37,73,1,50.68493150684932,0.0,0,0,0,0,0,0,0,5,1,0,0,40
8.0,WK,Mushfiqur Rahim,BAN,15757,4134.0,"The Village, Malahide",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,WK,Mushfiqur Rahim,BAN,15774,4136.0,Castle Avenue,15,34,1,44.11764705882353,0.0,0,0,0,0,0,0,0,5,0,0,0,14
8.0,WK,Mushfiqur Rahim,BAN,15790,4136.0,Castle Avenue,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,15800,4137.0,"The Village, Malahide",16,23,1,69.56521739130434,0.0,0,0,0,0,0,0,0,2,2,0,0,20
8.0,WK,Mushfiqur Rahim,BAN,17720,4193.0,"R.Premadasa Stadium, Khettarama",47,90,1,52.22222222222223,0.0,0,0,0,0,0,0,0,5,0,0,0,48
8.0,WK,Mushfiqur Rahim,BAN,17742,4193.0,"R.Premadasa Stadium, Khettarama",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,17751,4194.0,"R.Premadasa Stadium, Khettarama",68,114,0,59.64912280701754,0.0,0,0,0,0,0,0,0,6,1,0,0,76
8.0,WK,Mushfiqur Rahim,BAN,17792,4195.0,"R.Premadasa Stadium, Khettarama",6,17,1,35.294117647058826,0.0,0,0,0,0,0,0,0,1,0,0,0,1
8.0,WK,Mushfiqur Rahim,BAN,17812,4195.0,"R.Premadasa Stadium, Khettarama",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
8.0,WK,Mushfiqur Rahim,BAN,19504,4249.0,Sylhet International Cricket Stadium,19,26,1,73.07692307692307,0.0,0,0,0,0,0,0,0,0,0,0,0,19
8.0,WK,Mushfiqur Rahim,BAN,19540,4251.0,Sylhet International Cricket Stadium,31,50,1,62.0,0.0,0,0,0,0,0,0,0,6,0,0,0,35
8.0,WK,Mushfiqur Rahim,BAN,20167,4279.0,University Oval,15,50,1,30.0,0.0,0,0,0,0,0,0,0,2,0,0,0,11
8.0,WK,Mushfiqur Rahim,BAN,20195,4279.0,University Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,20200,4280.0,Hagley Oval,22,60,1,36.66666666666666,0.0,0,0,0,0,0,0,0,3,0,0,0,19
8.0,WK,Mushfiqur Rahim,BAN,20242,4282.0,Basin Reserve,17,46,1,36.95652173913043,0.0,0,0,0,0,0,0,0,1,0,0,0,12
8.0,WK,Mushfiqur Rahim,BAN,20262,4282.0,Basin Reserve,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,WK,Mushfiqur Rahim,BAN,21774,4270.0,Shere Bangla National Stadium,15,31,0,48.38709677419355,0.0,0,0,0,0,0,0,0,1,0,0,0,10
8.0,WK,Mushfiqur Rahim,BAN,21788,4270.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,17
